question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2008-SP-MAT-Q007	2008	single_phase	matematica	7	Considere o quadrado ABCD com lados de 10m de comprimento. Seja M um ponto sobre o lado AB e N um ponto sobre o lado AD, eqiiidistantes de A. Por M traça-se uma reta r paralela ao lado AD e por N uma reta s paralela ao lado AB, que se interceptam no ponto O. Considere os quadrados AMON e OPCQ, onde P é a intersecção de s com o lado BC e Q é a intersecção de r com o lado DC. Sabendo- se que as áreas dos quadrados AMON,OPCQ e ABCD constituem, nesta ordem, uma progressão geométrica, então a distância entre os pontos 4 e M é igual, em metros, a A() 15+5vV5 B() 10+5v5 Cc()10-v5 D() 15-5v5 E () 10-3/5	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q008	2008	single_phase	matematica	8	Considere o polinômio p(x) =a;xº +agxt+azrê+aça? — ay, em que uma das raízes é x = —1. Sabendo-se que aj, as, 43, G4 € as São reais e formam, nesta ordem, uma progressão aritmética com aq = 1/2, então p(—2) é igual a	A: -—25 || B: -27 || C: —36 || D: —39 || E: —40
ITA-MC-2008-SP-MAT-Q009	2008	single_phase	matematica	9	Sobre a equação polinomial 2x4 + ax? + br? + cr —1 = 0, sabemos que os coeficientes a, b, c são reais, duas de suas raízes são inteiras e distintas e 1/2 — 1/2 também é sua raiz. Então, o máximo de a,b,c é igual a	A: - || B: 1 || C: ?2 || D: 3 || E: 4
ITA-MC-2008-SP-MAT-Q010	2008	single_phase	matematica	10	É dada a equação polinomial (a+c+2)2°4+ (b4+3c4+1)2?+(c—a)a+(a+b+4) =0 com a,b,c reais. Sabendo-se que esta equação é recíproca de primeira espécie e que 1 é uma raiz, então o produto abc é igual a ) 12 A( )-2 B( )4 C( )6 D()9 E(	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q011	2008	single_phase	matematica	11	Sendo [—7/2,7/2] o contradominio da função arcoseno e [0,7] o con- tradomínio da função arcocosseno, assinale o valor de 4 3 cos | arcsen resen = + arccos = 7 E |. N	A: 1 7 4 1 1 — || B: — || C: — || D: — || E: —
ITA-MC-2008-SP-MAT-Q012	2008	single_phase	matematica	12	Dada a cônica À: x? — y? = 1, qual das retas abaixo é perpendicular à A no ponto P = (2, v3)? A() y= V3(«-1) V3 V3 BC )y=3% CC) y=sle+)) —v3 —v3 D()y== (2=7) E()y=5 (1-4)	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q013	2008	single_phase	matematica	13	O conjunto imagem e o período de f(x) = 2 sen? (3x) + sen(6x) — 1 são, respectivamente, A 2 v2] e = B() [-2,2)e> C( ) [-v2, e 2m ( )[-3,3] 3 B()([-L3je= D()[-1,3) ¢% 7 27 3	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q014	2008	single_phase	matematica	14	Para x € R, o conjunto solução de |5°* — 521 4+. 4-57] = |5™— 1] é	A: {0,24v5, 2+ v3} || B: (0, 1, log; (2+v5)| || C: {0 5 10852, 5 logs 3, logs eal 1 1 v2 || D: (0, logs (2+v5), logs (2+ v3) , logs (2- v3) } || E: A única solução é x = 0
ITA-MC-2008-SP-MAT-Q015	2008	single_phase	matematica	15	Um subconjunto D de R tal que a função f : D — R, definida por f(x) = |In (#2 — x + 1)| é injetora, é dado por A()R BO COD DO(O) E()(/200)	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q016	2008	single_phase	matematica	16	A soma de todas as soluções distintas da equação cos 3x + 2. cos 6x + cos 9x = 0, que estão no intervalo 0 < x < 7/2, é igual a A()2m B — = D = E — 2 23 9 7 13 OST Dr (O O Sn	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q017	2008	single_phase	matematica	17	Considere o conjunto D= (ne N;1 <n < 365} e H C P(D) formado por todos os subconjuntos de D com 2 elementos. Escolhendo ao acaso um elemento B € H, a probabilidade de a soma de seus elementos ser 183 é igual a	A: 1 46 1 92 91 (O) 730 = || B: ——— || C: — || D: ——— || E: —— (O) 33215 () 365 (O) 33215 (O) 730
ITA-MC-2008-SP-MAT-Q018	2008	single_phase	matematica	18	Considere o triângulo ABC isósceles em que o ângulo distinto dos demais, BAC, mede 40°. Sobre o lado AB, tome o ponto E tal que ACE = 15º. Sobre o lado AC, tome o ponto D tal que DBC = 35º. Então, o ângulo EDB vale A()35º B( ) 45º C( ) 55° D(_) 75° E (_) 85º	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q019	2008	single_phase	matematica	19	Sejam X,Y,Z,W subconjuntos de N tais que (X —Y)NZ = {1,2,3,4}, Y= {5,6}, Z70Y =0,WO(X — Z) = {7,8}, XAWNZ= {2,4}. Entãoo conjunto [IX N(ZUW)|-[Wn(Y U Z)] é igual a ) {1,2,3,4,7} C() {1,3,7,8} A() {1,2,3,4,5} B( D( ) {1,3} E( ) {7,8}	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-MAT-Q020	2008	single_phase	matematica	20	Sejam r e s duas retas paralelas distando 10cm entre si. Seja P um ponto no plano definido por r e s e exterior à região limitada por estas retas, distando 5 cm de r. As respectivas medidas da área e do perímetro, em cm? e cm, do triângulo equilátero PQR cujos vértices Q e R estão, respectivamente, sobre as retas r e s, são iguais a A()5 e 5V21 B() Ye e 10/21 C( ) 175V3 e 10V21 3 3 D(_ ) 175V3 e 5V21 E( ) 700 e 10,21 As questões dissertativas, numeradas de 21 a 30, devem ser resolvidas e respondidas no caderno de soluções	A:  || B:  || C:  || D:  || E: 
ITA-MC-2008-SP-POR-Q021	2008	single_phase	portugues	21	Observe o emprego da partícula se, em destaque, nos excertos abaixo: I. Se no poema é assim, imagina numa partida de futebol, que envolve 22 jogadores se movendo num campo de amplas dimensões. (linhas 8 e 9) II. Se é verdade que eles jogam conforme esquemas de marcação e ataque, seguindo a orientação do técnico, deve-se no entanto levar em conta que cada jogador tem sua percepção da jogada e decide deslocar-se nesta ou naquela direção, ou manter-se parado, certo de que a bola chegará a seus pés. (linhas 9 a 12) III. De fato, se o jogador não estiver psicologicamente preparado para vencer, não dará o melhor de si. (linhas 42 e 43) A partícula se estabelece uma relação de implicação em	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas I e II. || E: apenas II e III
ITA-MC-2008-SP-POR-Q022	2008	single_phase	portugues	22	Segundo o texto, NÃO se pode afirmar que nos jogos de futebol	A: os resultados são determinados pelo acaso, apesar do talento e técnica dos jogadores. || B: não se pode prever os resultados, pois são influenciados pelo acaso. || C: todos os lances e resultados são fruto do acaso. || D: até os técnicos sabem que as forças do acaso colaboram com os resultados. || E: o azar ou a sorte nos resultados dependem do acaso
ITA-MC-2008-SP-POR-Q023	2008	single_phase	portugues	23	No penúltimo parágrafo, a conjunção mas (linha 41) estabelece com os demais argumentos do texto uma relação de	A: restrição. || B: adversidade. || C: atenuação. || D: adição. || E: retificação
ITA-MC-2008-SP-POR-Q024	2008	single_phase	portugues	24	Da frase iniciada na linha 42, “De fato, se o jogador...”, pode-se concluir que o autor	A: acredita que o preparo psicológico dos jogadores pode controlar as forças do acaso. || B: confere ao preparo psicológico dos jogadores o poder de produzir bons resultados. || C: ironiza o preparo psicológico dos jogadores, pois ele não é capaz de subjugar o acaso. || D: vincula o preparo psicológico dos jogadores à confiança que devem ter, a fim de tentar vencer o acaso. || E: faz crer que o preparo psicológico dos jogadores torna-os imunes ao acaso e capazes de vencer
ITA-MC-2008-SP-POR-Q025	2008	single_phase	portugues	25	Considere as seguintes afirmações sobre a expressão “perigo de gol” (linha 14): I. É exemplo de uso de linguagem denotativa, já que foi usada em sentido dicionarizado. II. É exemplo de uso de linguagem técnica, uma vez que configura uma terminologia específica do futebol. III. É exemplo de uso de linguagem popular, visto que é utilizada por leigos em relação a lances, dos quais desconhecem os nomes. Está(ao) correta(s):	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas I e II. || E: todas
ITA-MC-2008-SP-POR-Q026	2008	single_phase	portugues	26	Na frase, “Apesar disso, não consegue eliminar o azar, isto é, o acaso.” (linha 3), podemos entender que o azar é	A: conseqüência do acaso. || B: sinônimo de acaso. || C: causa do acaso. || D: justificação para o acaso. || E: o contrário de acaso
ITA-MC-2008-SP-POR-Q027	2008	single_phase	portugues	27	Um outro título para o texto poderia ser:	A: Agilidade. || B: Possibilidade. || C: Imprevisibilidade. || D: Improbabilidade. || E: Credulidade
ITA-MC-2008-SP-POR-Q028	2008	single_phase	portugues	28	Assinale a opção em que a palavra em destaque permite duplo sentido.	A: Se no poema é assim, imagina numa partida de futebol, que envolve 22 jogadores se movendo num campo de amplas dimensões. (linhas 8 e 9) || B: [...] o batedor do escanteio, por mais exímio que seja, não pode com precisão absoluta lançar a bola na cabeça de determinado jogador. (linhas 20 a 22) || C: A bola pode cair ao alcance deste ou daquele jogador e, dependendo da sorte, será gol ou não. (linhas 27 e 28) || D: [...] a verdade é que, sem um pouco de sorte, neste campo, como em outros, não se vai muito longe [...] (linhas 29 e 30) || E: De fato, se o jogador não estiver psicologicamente preparado para vencer, não dará o melhor de si. (linhas 42 e 43)
ITA-MC-2008-SP-POR-Q029	2008	single_phase	portugues	29	Qual dos advérbios terminados em -mente incide sobre o conteúdo de toda a frase?	A: fantasticamente (linha 24). || B: abertamente (linha 32). || C: independentemente (linha 39). || D: psicologicamente (linha 43). || E: imediatamente (linha 47)
ITA-MC-2008-SP-POR-Q030	2008	single_phase	portugues	30	O autor defende a tese de que	A: os técnicos de futebol são supersticiosos. || B: o fator psicológico atua sobre os jogadores. || C: o tiro de canto é uma jogada que aflige os jogadores do time que o sofre. || D: o jogo de futebol está sujeito ao acaso, apesar da preparação dos jogadores. || E: os resultados dos jogos de futebol são somente fruto do acaso
ITA-MC-2008-SP-POR-Q031	2008	single_phase	portugues	31	Considere as seguintes afirmações sobre a argumentação no texto: I. A comparação entre a criação de um poema e um jogo de futebol funciona como argumento para a tese do autor. II. O comentário do autor sobre o fato de ele não ser supersticioso tem a função de introduzir o argumento de que os técnicos de futebol também têm suas crenças. III. O exemplo iniciado na linha 14 (“Tomemos, como exemplo...”) é um contra-argumento para a afirmação de que o resultado seja apenas fruto do acaso, parágrafo iniciado na linha 29 (“Não quero dizer com isso...”). Está(ão) correta(s)	A: apenas I. || B: apenas II. || C: apenas III. || D: apenas I e II. || E: apenas II e III
ITA-MC-2008-SP-POR-Q032	2008	single_phase	portugues	32	Os excertos abaixo foram extraídos de uma etiqueta de roupa. Assinale a opção que NÃO apresenta erro quanto ao emprego da vírgula.	A: Para a secagem, as peças confeccionadas com cores claras e escuras, devem ser estendidas sempre com a cor clara para cima para evitar manchas. || B: Cuidado com produtos como esmalte, acetona, água oxigenada, tintura para cabelo, produtos para o rosto entre outros, pois, podem manchar as peças. || C: Produtos à base de cloro como água sanitária e água de lavadeira, atacam o corante desbotando o tecido. || D: Peças 100% algodão, não devem ser lavadas com peças que contém poliéster, pois podem soltar bolinhas e estas se depositam sobre as fibras naturais. || E: Na lavagem, não misturar peças de cor clara com as de cor escura
ITA-MC-2008-SP-POR-Q033	2008	single_phase	portugues	33	A frase abaixo foi dita por uma atriz como um lamento à insistência dos jornalistas em vasculharem sua vida pessoal: É muito triste você não poder sair para jantar com um amigo sem ser perseguida por ninguém. Da forma como a frase foi registrada, o sentido produzido é o contrário ao supostamente pretendido pela atriz. Assinale a opção em que há a identificação do(s) elemento(s) que causa(m) tal mal-entendido.	A: adjetivo (triste) || B: preposições (para; com; por) || C: advérbio de intensidade (muito) || D: locuções verbais (poder sair; ser perseguida) || E: negação (não; sem; ninguém)
ITA-MC-2008-SP-POR-Q034	2008	single_phase	portugues	34	Assinale a opção em que a frase apresenta figura de linguagem semelhante ao da fala de Helga no primeiro quadrinho. (Em: Folha de S. Paulo, 21/03/2005.)	A: O país está coalhado de pobreza. || B: Pobre homem rico! || C: Tudo, para ele, é nada! || D: O curso destina-se a pessoas com poucos recursos financeiros. || E: Não tenho tudo que amo, mas amo tudo que tenho
ITA-MC-2008-SP-POR-Q035	2008	single_phase	portugues	35	O romance Dom Casmurro, de Machado de Assis, é comumente lido como uma obra que apresenta um problema a ser resolvido: Capitu traiu ou não Bentinho? Sobre esse problema, de difícil solução, considere as seguintes afirmações: I. Capitu acusa Bentinho de “ter ciúmes até dos mortos”, o que é uma forma de ela se defender da acusação do marido, já que ele não acredita ser o pai de Ezequiel. II. A semelhança física de Ezequiel com Escobar é relativizada no romance, uma vez que Capitu também é muito parecida com a mãe de Sancha e não há, aqui, nenhum laço de parentesco. III. Em momento algum do livro, Capitu e Escobar aparecem em situações comprometedoras. IV. Bentinho, o narrador da história, relata parcialmente os fatos e com muito rancor por Capitu e Escobar, os quais, segundo ele, foram amantes. Estão corretas as afirmações:	A: I, II e III. || B: I e III. || C: II, III e IV. || D: III e IV. || E: todas
ITA-MC-2008-SP-POR-Q036	2008	single_phase	portugues	36	O romance Menino de engenho, de José Lins do Rego, é uma das obras mais importantes surgidas no Modernismo dos anos 30, que, como se sabe, foi marcado por uma ficção de forte cunho social. Sobre esse livro, é INCORRETO afirmar que:	A: Ele mostra a dura vida do menino Carlos no pobre e árido interior nordestino. || B: Ele registra a vida do menino Carlos, que passa a morar na fazenda do avô após ficar órfão de mãe. || C: A vida de Carlos na fazenda do avô o coloca em contato direto com a natureza e com a desigualdade social. || D: Ele descreve em detalhes a vida de um engenho na Paraíba, onde se produzem derivados de cana-de-açúcar. || E: O tom das memórias de Carlos revela certo saudosismo, o que não impede a referência às injustiças sociais
